,time,x,x,x,x,time,u,u,u,u
377,7.58,-0.003782646,-0.001763575,-0.001305794,-0.000785475,7.58,0,0.052937483,0.065358428,0.078607737
378,7.6,-0.003774925,-0.001762609,-0.001304449,-0.000785132,7.6,0,0.052907263,0.065289705,0.078547493
379,7.62,-0.003767269,-0.001761671,-0.001303151,-0.000785032,7.62,0,0.052878281,0.065222437,0.078513155
380,7.64,-0.00375968,-0.001760747,-0.001301915,-0.000785147,7.64,0,0.052850126,0.065157535,0.078503174
381,7.66,-0.003752155,-0.001759825,-0.001300753,-0.00078544,7.66,0,0.052822402,0.065095748,0.078514721
382,7.68,-0.003744693,-0.001758894,-0.001299673,-0.000785863,7.68,0,0.052794745,0.065037653,0.07854395
383,7.7,-0.003737294,-0.001757945,-0.001298679,-0.000786368,7.7,0,0.052766823,0.064983651,0.078586301
384,7.72,-0.003729955,-0.001756968,-0.001297773,-0.000786905,7.72,0,0.052738342,0.064933971,0.078636815
385,7.74,-0.003722674,-0.001755958,-0.001296953,-0.000787424,7.74,0,0.052709049,0.064888674,0.078690455
386,7.76,-0.003715449,-0.001754908,-0.001296214,-0.000787883,7.76,0,0.052678739,0.064847667,0.078742396
387,7.78,-0.003708277,-0.001753815,-0.00129555,-0.000788245,7.78,0,0.052647248,0.064810724,0.078788294
388,7.8,-0.003701156,-0.001752677,-0.001294951,-0.000788482,7.8,0,0.052614459,0.064777501,0.078824488
389,7.82,-0.003694083,-0.001751491,-0.001294408,-0.000788575,7.82,0,0.052580298,0.064747558,0.078848167
390,7.84,-0.003687054,-0.001750259,-0.001293909,-0.000788515,7.84,0,0.052544732,0.064720388,0.078857459
391,7.86,-0.003680067,-0.001748981,-0.001293442,-0.000788302,7.86,0,0.052507766,0.064695432,0.078851467
392,7.88,-0.003673119,-0.001747661,-0.001292997,-0.000787947,7.88,0,0.05246944,0.064672112,0.078830245
393,7.9,-0.003666207,-0.0017463,-0.001292561,-0.000787466,7.9,0,0.052429822,0.064649842,0.078794717
394,7.92,-0.003659328,-0.001744904,-0.001292125,-0.00078688,7.92,0,0.05238901,0.064628058,0.078746561
395,7.94,-0.00365248,-0.001743476,-0.001291677,-0.000786219,7.94,0,0.052347118,0.064606229,0.078688049
396,7.96,-0.00364566,-0.001742021,-0.001291211,-0.00078551,7.96,0,0.052304278,0.064583873,0.078621872
397,7.98,-0.003638865,-0.001740545,-0.00129072,-0.000784782,7.98,0,0.052260635,0.064560572,0.07855095
398,8,-0.003632093,-0.001739051,-0.001290196,-0.000784066,8,0,0.052216339,0.064535977,0.07847825
399,8.02,-0.003625342,-0.001737547,-0.001289638,-0.000783386,8.02,0,0.052171542,0.064509814,0.078406607
400,8.04,-0.00361861,-0.001736035,-0.001289042,-0.000782763,8.04,0,0.052126396,0.064481889,0.078338575
401,8.06,-0.003611894,-0.001734521,-0.001288407,-0.000782214,8.06,0,0.052081048,0.064452085,0.0782763
402,8.08,-0.003605193,-0.001733009,-0.001287735,-0.000781751,8.08,0,0.052035635,0.064420359,0.07822143
403,8.1,-0.003598506,-0.001731504,-0.001287026,-0.000781377,8.1,0,0.051990285,0.064386739,0.078175057
404,8.12,-0.00359183,-0.001730007,-0.001286285,-0.000781093,8.12,0,0.051945113,0.064351313,0.0781377
405,8.14,-0.003585164,-0.001728523,-0.001285513,-0.000780894,8.14,0,0.051900219,0.064314226,0.078109319
406,8.16,-0.003578508,-0.001727053,-0.001284717,-0.000780768,8.16,0,0.051855689,0.064275663,0.07808936
407,8.18,-0.00357186,-0.001725599,-0.0012839,-0.000780704,8.18,0,0.05181159,0.064235847,0.078076831
408,8.2,-0.003565219,-0.001724163,-0.001283069,-0.000780684,8.2,0,0.051767977,0.064195022,0.078070388
409,8.22,-0.003558585,-0.001722745,-0.001282227,-0.000780693,8.22,0,0.051724885,0.064153444,0.078068444
410,8.24,-0.003551957,-0.001721345,-0.001281381,-0.000780711,8.24,0,0.051682335,0.064111375,0.078069278
411,8.26,-0.003545334,-0.001719963,-0.001280535,-0.000780724,8.26,0,0.051640336,0.064069067,0.078071145
412,8.28,-0.003538717,-0.001718598,-0.001279694,-0.000780715,8.28,0,0.051598879,0.064026761,0.078072377
413,8.3,-0.003532104,-0.00171725,-0.00127886,-0.000780672,8.3,0,0.051557947,0.063984676,0.078071473
414,8.32,-0.003525497,-0.001715918,-0.001278038,-0.000780585,8.32,0,0.051517511,0.063943004,0.078067175
415,8.34,-0.003518894,-0.001714599,-0.00127723,-0.000780449,8.34,0,0.051477534,0.063901909,0.078058518
416,8.36,-0.003512295,-0.001713293,-0.001276439,-0.000780259,8.36,0,0.051437972,0.063861518,0.078044864
417,8.38,-0.003505702,-0.001711996,-0.001275664,-0.000780017,8.38,0,0.051398775,0.063821925,0.078025913
418,8.4,-0.003499114,-0.001710709,-0.001274907,-0.000779725,8.4,0,0.051359892,0.06378319,0.078001695
419,8.42,-0.003492531,-0.001709428,-0.001274167,-0.00077939,8.42,0,0.051321266,0.063745338,0.077972538
420,8.44,-0.003485954,-0.001708152,-0.001273445,-0.00077902,8.44,0,0.051282844,0.063708364,0.077939032
421,8.46,-0.003479382,-0.00170688,-0.001272738,-0.000778623,8.46,0,0.051244572,0.063672232,0.07790197
422,8.48,-0.003472816,-0.001705609,-0.001272045,-0.00077821,8.48,0,0.051206396,0.063636884,0.07786229
423,8.5,-0.003466258,-0.001704338,-0.001271364,-0.000777791,8.5,0,0.051168269,0.06360224,0.077821003
424,8.52,-0.003459706,-0.001703066,-0.001270693,-0.000777377,8.52,0,0.051130147,0.063568204,0.077779139
425,8.54,-0.003453161,-0.001701792,-0.00127003,-0.000776975,8.54,0,0.05109199,0.06353467,0.077737677
426,8.56,-0.003446624,-0.001700515,-0.001269373,-0.000776593,8.56,0,0.051053763,0.063501524,0.0776975
427,8.58,-0.003440096,-0.001699233,-0.001268719,-0.000776238,8.58,0,0.051015438,0.063468649,0.077659345
428,8.6,-0.003433576,-0.001697947,-0.001268065,-0.000775912,8.6,0,0.050976993,0.063435933,0.077623777
429,8.62,-0.003427065,-0.001696656,-0.001267411,-0.000775617,8.62,0,0.05093841,0.063403265,0.07759117
430,8.64,-0.003420563,-0.00169536,-0.001266754,-0.000775353,8.64,0,0.050899678,0.063370548,0.077561695
431,8.66,-0.003414071,-0.001694058,-0.001266092,-0.000775119,8.66,0,0.050860791,0.063337692,0.077535334
432,8.68,-0.003407589,-0.001692752,-0.001265426,-0.00077491,8.68,0,0.05082175,0.063304622,0.077511889
433,8.7,-0.003401118,-0.001691441,-0.001264752,-0.000774722,8.7,0,0.050782556,0.063271279,0.077491011
434,8.72,-0.003394658,-0.001690125,-0.001264072,-0.00077455,8.72,0,0.05074322,0.063237616,0.077472231
435,8.74,-0.003388209,-0.001688805,-0.001263385,-0.000774387,8.74,0,0.050703751,0.063203604,0.077454997
436,8.76,-0.003381771,-0.001687483,-0.00126269,-0.000774228,8.76,0,0.050664164,0.063169229,0.077438712
437,8.78,-0.003375345,-0.001686157,-0.001261988,-0.000774066,8.78,0,0.050624476,0.06313449,0.077422771
438,8.8,-0.003368931,-0.001684829,-0.00126128,-0.000773897,8.8,0,0.050584705,0.063099401,0.077406598
439,8.82,-0.003362529,-0.0016835,-0.001260566,-0.000773716,8.82,0,0.05054487,0.063063986,0.077389673
440,8.84,-0.003356139,-0.00168217,-0.001259846,-0.000773519,8.84,0,0.050504992,0.063028278,0.077371565
441,8.86,-0.003349762,-0.001680839,-0.001259123,-0.000773306,8.86,0,0.050465089,0.062992318,0.077351943
442,8.88,-0.003343397,-0.00167951,-0.001258397,-0.000773074,8.88,0,0.05042518,0.062956154,0.077330589
443,8.9,-0.003337045,-0.001678181,-0.001257668,-0.000772824,8.9,0,0.050385285,0.062919835,0.077307402
444,8.92,-0.003330707,-0.001676853,-0.001256939,-0.000772557,8.92,0,0.05034542,0.062883413,0.077282397
445,8.94,-0.003324381,-0.001675528,-0.001256209,-0.000772275,8.94,0,0.050305601,0.062846939,0.077255692
446,8.96,-0.003318068,-0.001674205,-0.001255481,-0.000771981,8.96,0,0.05026584,0.062810461,0.077227492
447,8.98,-0.003311768,-0.001672885,-0.001254753,-0.000771678,8.98,0,0.05022615,0.062774026,0.077198075
448,9,-0.003305481,-0.001671567,-0.001254029,-0.000771369,9,0,0.05018654,0.062737674,0.077167767
449,9.02,-0.003299207,-0.001670253,-0.001253307,-0.000771059,9.02,0,0.050147017,0.062701438,0.077136919
450,9.04,-0.003292947,-0.001668942,-0.001252589,-0.00077075,9.04,0,0.050107587,0.062665349,0.077105888
451,9.06,-0.003286699,-0.001667634,-0.001251874,-0.000770446,9.06,0,0.050068253,0.062629426,0.077075013
452,9.08,-0.003280464,-0.001666329,-0.001251163,-0.000770149,9.08,0,0.050029017,0.062593685,0.077044597
453,9.1,-0.003274243,-0.001665028,-0.001250455,-0.000769861,9.1,0,0.049989878,0.062558133,0.077014895
454,9.12,-0.003268034,-0.001663729,-0.001249752,-0.000769583,9.12,0,0.049950834,0.062522772,0.076986101
455,9.14,-0.003261838,-0.001662434,-0.001249052,-0.000769317,9.14,0,0.049911881,0.062487597,0.076958341
456,9.16,-0.003255655,-0.001661141,-0.001248355,-0.000769061,9.16,0,0.049873016,0.062452599,0.076931674
457,9.18,-0.003249484,-0.001659851,-0.001247661,-0.000768815,9.18,0,0.049834233,0.062417762,0.07690609
458,9.2,-0.003243326,-0.001658563,-0.00124697,-0.000768578,9.2,0,0.049795525,0.06238307,0.076881519
459,9.22,-0.003237181,-0.001657277,-0.001246281,-0.000768349,9.22,0,0.049756885,0.062348502,0.076857838
460,9.24,-0.003231048,-0.001655993,-0.001245593,-0.000768125,9.24,0,0.049718308,0.062314036,0.076834885
461,9.26,-0.003224928,-0.00165471,-0.001244906,-0.000767904,9.26,0,0.049679785,0.062279648,0.076812466
462,9.28,-0.003218819,-0.001653429,-0.00124422,-0.000767684,9.28,0,0.049641309,0.062245317,0.076790374
463,9.3,-0.003212723,-0.001652149,-0.001243535,-0.000767463,9.3,0,0.049602874,0.06221102,0.076768401
464,9.32,-0.003206639,-0.00165087,-0.001242849,-0.00076724,9.32,0,0.049564473,0.062176737,0.076746345
465,9.34,-0.003200568,-0.001649592,-0.001242163,-0.000767013,9.34,0,0.049526101,0.062142449,0.07672403
466,9.36,-0.003194507,-0.001648314,-0.001241476,-0.000766781,9.36,0,0.049487751,0.06210814,0.076701306
467,9.38,-0.003188459,-0.001647037,-0.001240788,-0.000766542,9.38,0,0.049449419,0.062073796,0.076678059
468,9.4,-0.003182423,-0.00164576,-0.001240099,-0.000766297,9.4,0,0.049411102,0.062039408,0.076654215
469,9.42,-0.003176398,-0.001644483,-0.001239409,-0.000766046,9.42,0,0.049372796,0.062004969,0.076629741
470,9.44,-0.003170385,-0.001643207,-0.001238718,-0.00076579,9.44,0,0.049334499,0.061970474,0.076604643
471,9.46,-0.003164384,-0.001641931,-0.001238026,-0.000765528,9.46,0,0.049296208,0.061935922,0.076578963
472,9.48,-0.003158393,-0.001640655,-0.001237333,-0.000765262,9.48,0,0.049257924,0.061901315,0.076552773
473,9.5,-0.003152415,-0.001639379,-0.001236639,-0.000764993,9.5,0,0.049219645,0.061866657,0.07652617
474,9.52,-0.003146447,-0.001638104,-0.001235944,-0.000764722,9.52,0,0.049181373,0.061831953,0.076499267
475,9.54,-0.003140491,-0.001636828,-0.001235249,-0.000764451,9.54,0,0.049143107,0.061797211,0.076472187
476,9.56,-0.003134547,-0.001635553,-0.001234553,-0.00076418,9.56,0,0.049104849,0.061762441,0.076445052
477,9.58,-0.003128613,-0.001634279,-0.001233857,-0.000763911,9.58,0,0.049066602,0.061727651,0.076417981
478,9.6,-0.00312269,-0.001633005,-0.001233161,-0.000763644,9.6,0,0.049028366,0.061692851,0.076391077
479,9.62,-0.003116779,-0.001631731,-0.001232465,-0.000763381,9.62,0,0.048990145,0.061658053,0.076364429
480,9.64,-0.003110879,-0.001630459,-0.00123177,-0.000763121,9.64,0,0.048951941,0.061623265,0.076338103
481,9.66,-0.003104989,-0.001629186,-0.001231075,-0.000762866,9.66,0,0.048913756,0.061588498,0.076312141
482,9.68,-0.003099111,-0.001627915,-0.001230381,-0.000762614,9.68,0,0.048875593,0.061553759,0.076286564
483,9.7,-0.003093244,-0.001626645,-0.001229688,-0.000762365,9.7,0,0.048837454,0.061519057,0.076261368
484,9.72,-0.003087387,-0.001625375,-0.001228996,-0.00076212,9.72,0,0.048799341,0.061484396,0.076236526
485,9.74,-0.003081542,-0.001624107,-0.001228304,-0.000761877,9.74,0,0.048761258,0.061449782,0.076211998
486,9.76,-0.003075707,-0.00162284,-0.001227614,-0.000761636,9.76,0,0.048723206,0.061415219,0.076187724
487,9.78,-0.003069884,-0.001621573,-0.001226925,-0.000761397,9.78,0,0.048685186,0.061380708,0.076163639
488,9.8,-0.003064071,-0.001620308,-0.001226237,-0.000761157,9.8,0,0.048647201,0.06134625,0.07613967
489,9.82,-0.003058269,-0.001619045,-0.00122555,-0.000760918,9.82,0,0.048609251,0.061311845,0.076115746
490,9.84,-0.003052478,-0.001617782,-0.001224864,-0.000760678,9.84,0,0.048571338,0.061277491,0.076091796
491,9.86,-0.003046697,-0.001616521,-0.001224179,-0.000760436,9.86,0,0.048533463,0.061243186,0.076067759
492,9.88,-0.003040928,-0.001615261,-0.001223494,-0.000760192,9.88,0,0.048495625,0.061208926,0.076043585
493,9.9,-0.003035169,-0.001614002,-0.001222811,-0.000759947,9.9,0,0.048457825,0.061174708,0.076019234
494,9.92,-0.003029421,-0.001612745,-0.001222128,-0.000759699,9.92,0,0.048420064,0.061140528,0.07599468
495,9.94,-0.003023683,-0.001611488,-0.001221445,-0.000759449,9.94,0,0.04838234,0.06110638,0.075969914
496,9.96,-0.003017957,-0.001610233,-0.001220763,-0.000759198,9.96,0,0.048344654,0.061072261,0.075944937
497,9.98,-0.003012241,-0.00160898,-0.001220082,-0.000758944,9.98,0,0.048307005,0.061038165,0.075919764
498,10,-0.003006536,-0.001607727,-0.001219401,-0.000758689,10,0,0.048269391,0.061004089,0.07589442
499,10.02,-0.003000841,-0.001606476,-0.00121872,-0.000758434,10.02,0,0.048231814,0.060970029,0.07586894
500,10.04,-0.002995158,-0.001605225,-0.001218039,-0.000758177,10.04,0,0.04819427,0.060935981,0.075843363
501,10.06,-0.002989485,-0.001603976,-0.001217358,-0.000757921,10.06,0,0.048156761,0.060901942,0.075817731
502,10.08,-0.002983823,-0.001602728,-0.001216678,-0.000757665,10.08,0,0.048119284,0.060867911,0.075792087
503,10.1,-0.002978171,-0.001601481,-0.001215997,-0.000757409,10.1,0,0.048081839,0.060833886,0.075766472
504,10.12,-0.00297253,-0.001600235,-0.001215317,-0.000757155,10.12,0,0.048044424,0.060799865,0.075740921
505,10.14,-0.0029669,-0.001598989,-0.001214637,-0.000756901,10.14,0,0.04800704,0.060765848,0.075715465
506,10.16,-0.00296128,-0.001597745,-0.001213957,-0.000756649,10.16,0,0.047969684,0.060731835,0.075690126
507,10.18,-0.002955671,-0.001596502,-0.001213276,-0.000756399,10.18,0,0.047932357,0.060697826,0.07566492
508,10.2,-0.002950072,-0.00159526,-0.001212597,-0.000756149,10.2,0,0.047895058,0.060663824,0.075639852
509,10.22,-0.002944485,-0.001594018,-0.001211917,-0.000755901,10.22,0,0.047857786,0.060629828,0.075614921
510,10.24,-0.002938907,-0.001592777,-0.001211237,-0.000755654,10.24,0,0.04782054,0.060595841,0.075590118
511,10.26,-0.002933341,-0.001591538,-0.001210558,-0.000755408,10.26,0,0.047783321,0.060561865,0.075565429
512,10.28,-0.002927784,-0.001590299,-0.001209879,-0.000755163,10.28,0,0.047746128,0.060527901,0.075540832
513,10.3,-0.002922239,-0.001589061,-0.0012092,-0.000754918,10.3,0,0.047708961,0.060493951,0.075516306
514,10.32,-0.002916704,-0.001587823,-0.001208522,-0.000754674,10.32,0,0.04767182,0.060460018,0.075491824
515,10.34,-0.002911179,-0.001586587,-0.001207844,-0.000754429,10.34,0,0.047634704,0.060426104,0.075467362
516,10.36,-0.002905665,-0.001585352,-0.001207167,-0.000754184,10.36,0,0.047597615,0.060392209,0.075442896
517,10.38,-0.002900161,-0.001584117,-0.00120649,-0.000753939,10.38,0,0.047560551,0.060358337,0.075418404
518,10.4,-0.002894668,-0.001582883,-0.001205813,-0.000753693,10.4,0,0.047523514,0.060324487,0.07539387
519,10.42,-0.002889185,-0.001581651,-0.001205137,-0.000753446,10.42,0,0.047486503,0.060290661,0.075369279
520,10.44,-0.002883713,-0.001580419,-0.001204462,-0.000753199,10.44,0,0.047449519,0.060256861,0.075344623
521,10.46,-0.002878251,-0.001579188,-0.001203787,-0.000752951,10.46,0,0.047412562,0.060223085,0.075319899
522,10.48,-0.002872799,-0.001577958,-0.001203112,-0.000752703,10.48,0,0.047375632,0.060189335,0.075295107
523,10.5,-0.002867358,-0.001576729,-0.001202438,-0.000752453,10.5,0,0.04733873,0.060155611,0.075270252
524,10.52,-0.002861927,-0.0015755,-0.001201765,-0.000752204,10.52,0,0.047301855,0.060121912,0.075245345
525,10.54,-0.002856507,-0.001574273,-0.001201092,-0.000751954,10.54,0,0.047265009,0.060088238,0.075220395
526,10.56,-0.002851096,-0.001573047,-0.001200419,-0.000751704,10.56,0,0.047228192,0.060054588,0.075195418
527,10.58,-0.002845696,-0.001571821,-0.001199747,-0.000751454,10.58,0,0.047191403,0.060020962,0.075170428
528,10.6,-0.002840307,-0.001570597,-0.001199076,-0.000751205,10.6,0,0.047154644,0.059987359,0.075145439
529,10.62,-0.002834927,-0.001569374,-0.001198404,-0.000750955,10.62,0,0.047117913,0.059953778,0.075120466
530,10.64,-0.002829558,-0.001568151,-0.001197734,-0.000750706,10.64,0,0.047081212,0.059920217,0.07509552
531,10.66,-0.002824198,-0.00156693,-0.001197063,-0.000750458,10.66,0,0.04704454,0.059886677,0.075070614
532,10.68,-0.002818849,-0.00156571,-0.001196393,-0.000750209,10.68,0,0.047007898,0.059853156,0.075045753
533,10.7,-0.002813511,-0.00156449,-0.001195723,-0.000749962,10.7,0,0.046971285,0.059819654,0.075020944
534,10.72,-0.002808182,-0.001563272,-0.001195054,-0.000749715,10.72,0,0.046934703,0.059786169,0.074996188
535,10.74,-0.002802863,-0.001562054,-0.001194385,-0.000749468,10.74,0,0.046898149,0.059752701,0.074971485
536,10.76,-0.002797555,-0.001560838,-0.001193716,-0.000749222,10.76,0,0.046861625,0.05971925,0.074946831
537,10.78,-0.002792256,-0.001559622,-0.001193048,-0.000748976,10.78,0,0.046825131,0.059685815,0.074922222
538,10.8,-0.002786968,-0.001558408,-0.00119238,-0.000748731,10.8,0,0.046788666,0.059652396,0.07489765
539,10.82,-0.00278169,-0.001557194,-0.001191712,-0.000748486,10.82,0,0.046752231,0.059618992,0.074873107
540,10.84,-0.002776421,-0.001555982,-0.001191045,-0.000748241,10.84,0,0.046715825,0.059585605,0.074848585
541,10.86,-0.002771163,-0.00155477,-0.001190378,-0.000747996,10.86,0,0.046679447,0.059552233,0.074824074
542,10.88,-0.002765914,-0.001553559,-0.001189711,-0.000747751,10.88,0,0.046643099,0.059518877,0.074799568
543,10.9,-0.002760676,-0.00155235,-0.001189044,-0.000747505,10.9,0,0.046606779,0.059485537,0.074775057
544,10.92,-0.002755447,-0.001551141,-0.001188378,-0.00074726,10.92,0,0.046570489,0.059452214,0.074750537
545,10.94,-0.002750229,-0.001549933,-0.001187712,-0.000747014,10.94,0,0.046534226,0.059418907,0.074726002
546,10.96,-0.00274502,-0.001548726,-0.001187047,-0.000746769,10.96,0,0.046497992,0.059385618,0.07470145
547,10.98,-0.002739821,-0.00154752,-0.001186382,-0.000746523,10.98,0,0.046461786,0.059352347,0.074676879
548,11,-0.002734632,-0.001546315,-0.001185717,-0.000746277,11,0,0.046425609,0.059319093,0.074652291
549,11.02,-0.002729452,-0.001545111,-0.001185053,-0.000746031,11.02,0,0.046389459,0.059285858,0.074627686
550,11.04,-0.002724283,-0.001543908,-0.001184389,-0.000745784,11.04,0,0.046353337,0.059252641,0.074603068
551,11.06,-0.002719123,-0.001542706,-0.001183725,-0.000745538,11.06,0,0.046317244,0.059219443,0.074578441
552,11.08,-0.002713974,-0.001541505,-0.001183062,-0.000745292,11.08,0,0.046281178,0.059186265,0.074553809
553,11.1,-0.002708833,-0.001540304,-0.001182399,-0.000745046,11.1,0,0.046245139,0.059153106,0.074529179
554,11.12,-0.002703703,-0.001539105,-0.001181737,-0.000744799,11.12,0,0.046209129,0.059119967,0.074504554
555,11.14,-0.002698582,-0.001537906,-0.001181075,-0.000744553,11.14,0,0.046173145,0.059086848,0.074479941
556,11.16,-0.002693471,-0.001536709,-0.001180413,-0.000744308,11.16,0,0.04613719,0.059053748,0.074455342
557,11.18,-0.00268837,-0.001535512,-0.001179752,-0.000744062,11.18,0,0.046101262,0.059020669,0.074430762
558,11.2,-0.002683278,-0.001534316,-0.001179091,-0.000743817,11.2,0,0.046065362,0.058987609,0.074406204
559,11.22,-0.002678196,-0.001533121,-0.001178431,-0.000743572,11.22,0,0.046029489,0.058954569,0.074381668
560,11.24,-0.002673124,-0.001531928,-0.001177771,-0.000743327,11.24,0,0.045993644,0.058921549,0.074357156
561,11.26,-0.002668061,-0.001530735,-0.001177111,-0.000743082,11.26,0,0.045957827,0.058888548,0.074332668
562,11.28,-0.002663008,-0.001529543,-0.001176452,-0.000742838,11.28,0,0.045922037,0.058855566,0.074308202
563,11.3,-0.002657964,-0.001528351,-0.001175793,-0.000742593,11.3,0,0.045886275,0.058822604,0.074283757
564,11.32,-0.00265293,-0.001527161,-0.001175135,-0.000742349,11.32,0,0.045850541,0.058789661,0.07425933
565,11.34,-0.002647905,-0.001525972,-0.001174477,-0.000742105,11.34,0,0.045814834,0.058756736,0.074234918
566,11.36,-0.00264289,-0.001524783,-0.001173819,-0.000741861,11.36,0,0.045779155,0.05872383,0.074210518
567,11.38,-0.002637885,-0.001523596,-0.001173161,-0.000741617,11.38,0,0.045743504,0.058690943,0.074186127
568,11.4,-0.002632889,-0.00152241,-0.001172504,-0.000741374,11.4,0,0.045707881,0.058658073,0.074161743
569,11.42,-0.002627902,-0.001521224,-0.001171848,-0.00074113,11.42,0,0.045672285,0.058625222,0.074137363
570,11.44,-0.002622925,-0.001520039,-0.001171191,-0.000740886,11.44,0,0.045636717,0.058592389,0.074112985
571,11.46,-0.002617957,-0.001518856,-0.001170536,-0.000740642,11.46,0,0.045601177,0.058559574,0.074088606
572,11.48,-0.002612999,-0.001517673,-0.00116988,-0.000740398,11.48,0,0.045565665,0.058526776,0.074064227
573,11.5,-0.00260805,-0.001516491,-0.001169225,-0.000740155,11.5,0,0.045530181,0.058493997,0.074039847
574,11.52,-0.00260311,-0.00151531,-0.00116857,-0.000739911,11.52,0,0.045494724,0.058461235,0.074015466
575,11.54,-0.00259818,-0.00151413,-0.001167915,-0.000739667,11.54,0,0.045459295,0.058428491,0.073991084
576,11.56,-0.002593259,-0.001512951,-0.001167261,-0.000739423,11.56,0,0.045423894,0.058395764,0.073966703
577,11.58,-0.002588348,-0.001511772,-0.001166607,-0.000739179,11.58,0,0.04538852,0.058363056,0.073942324
578,11.6,-0.002583445,-0.001510595,-0.001165954,-0.000738936,11.6,0,0.045353174,0.058330365,0.073917949
579,11.62,-0.002578552,-0.001509419,-0.001165301,-0.000738692,11.62,0,0.045317856,0.058297692,0.07389358
580,11.64,-0.002573669,-0.001508243,-0.001164648,-0.000738449,11.64,0,0.045282566,0.058265038,0.073869218
581,11.66,-0.002568794,-0.001507069,-0.001163996,-0.000738205,11.66,0,0.045247303,0.058232401,0.073844865
582,11.68,-0.002563929,-0.001505895,-0.001163344,-0.000737962,11.68,0,0.045212067,0.058199782,0.073820522
583,11.7,-0.002559073,-0.001504723,-0.001162692,-0.000737719,11.7,0,0.045176859,0.058167182,0.073796191
584,11.72,-0.002554226,-0.001503551,-0.001162041,-0.000737476,11.72,0,0.045141679,0.0581346,0.073771873
585,11.74,-0.002549388,-0.00150238,-0.00116139,-0.000737233,11.74,0,0.045106526,0.058102036,0.073747568
586,11.76,-0.00254456,-0.00150121,-0.001160739,-0.00073699,11.76,0,0.045071401,0.05806949,0.073723276
587,11.78,-0.002539741,-0.001500041,-0.001160089,-0.000736747,11.78,0,0.045036302,0.058036963,0.073698998
588,11.8,-0.00253493,-0.001498873,-0.001159439,-0.000736505,11.8,0,0.045001232,0.058004455,0.073674733
589,11.82,-0.002530129,-0.001497706,-0.00115879,-0.000736262,11.82,0,0.044966188,0.057971965,0.07365048
590,11.84,-0.002525337,-0.001496539,-0.001158141,-0.00073602,11.84,0,0.044931172,0.057939493,0.073626238
591,11.86,-0.002520554,-0.001495374,-0.001157492,-0.000735778,11.86,0,0.044896183,0.057907039,0.073602007
592,11.88,-0.00251578,-0.00149421,-0.001156844,-0.000735536,11.88,0,0.044861221,0.057874605,0.073577785
593,11.9,-0.002511016,-0.001493046,-0.001156196,-0.000735294,11.9,0,0.044826287,0.057842188,0.073553572
594,11.92,-0.00250626,-0.001491883,-0.001155548,-0.000735052,11.92,0,0.044791379,0.05780979,0.073529366
595,11.94,-0.002501513,-0.001490722,-0.001154901,-0.00073481,11.94,0,0.044756499,0.05777741,0.073505167
596,11.96,-0.002496775,-0.001489561,-0.001154254,-0.000734568,11.96,0,0.044721646,0.057745049,0.073480973
597,11.98,-0.002492046,-0.001488401,-0.001153608,-0.000734326,11.98,0,0.044686819,0.057712706,0.073456784
598,12,-0.002487326,-0.001487242,-0.001152961,-0.000734084,12,0,0.04465202,0.057680381,0.073432601
599,12.02,-0.002482616,-0.001486083,-0.001152316,-0.000733842,12.02,0,0.044617248,0.057648074,0.073408422
600,12.04,-0.002477914,-0.001484926,-0.00115167,-0.000733601,12.04,0,0.044582503,0.057615786,0.073384248
601,12.06,-0.00247322,-0.00148377,-0.001151025,-0.000733359,12.06,0,0.044547786,0.057583515,0.073360079
602,12.08,-0.002468536,-0.001482614,-0.001150381,-0.000733118,12.08,0,0.044513095,0.057551263,0.073335916
603,12.1,-0.002463861,-0.00148146,-0.001149736,-0.000732876,12.1,0,0.044478431,0.057519028,0.073311758
604,12.12,-0.002459194,-0.001480306,-0.001149092,-0.000732635,12.12,0,0.044443794,0.057486812,0.073287607
605,12.14,-0.002454537,-0.001479153,-0.001148449,-0.000732393,12.14,0,0.044409184,0.057454613,0.073263463
606,12.16,-0.002449888,-0.001478001,-0.001147805,-0.000732152,12.16,0,0.044374601,0.057422433,0.073239327
607,12.18,-0.002445248,-0.001476851,-0.001147163,-0.000731911,12.18,0,0.044340044,0.05739027,0.073215199
608,12.2,-0.002440617,-0.0014757,-0.00114652,-0.00073167,12.2,0,0.044305515,0.057358126,0.07319108
